39,F,18,7,55129
40,F,50,3,32940
41,M,35,13,55127
42,M,18,12,55105
43,M,25,3,55421
44,M,50,14,55108
45,M,35,12,55117
46,F,18,0,55042
47,M,25,1,55105
48,M,18,7,80123
49,M,18,10,85037
50,M,35,20,24523
51,F,56,4,54720
52,M,25,4,55117
53,M,25,7,55102
54,M,35,1,55092
55,M,35,3,55113
56,F,45,20,55105
57,M,18,0,54703
58,M,25,1,55405-2546
59,F,25,17,55105
60,M,18,17,55313
61,M,25,14,55075
62,F,25,20,55416
63,M,25,10,55105
64,F,35,1,55455
65,M,35,4,94523
66,M,35,15,55405
67,F,45,12,55075
68,F,18,0,55082
69,M,25,1,55122
70,M,50,17,55068
71,F,18,4,8904
72,M,18,4,55418
73,M,18,2,55112
74,M,18,14,92126
75,F,25,2,55421
76,F,45,1,55127
77,M,35,17,55410
78,M,45,0,55113
79,M,25,1,55042
80,M,50,2,55422
81,M,35,17,55115
82,M,25,20,55305
83,F,25,7,55105
84,F,25,11,55104
85,M,35,6,55042
86,M,25,0,91367
87,F,50,7,55082
88,M,25,0,55107
89,M,25,6,55455
90,M,25,4,55345
91,M,35,11,56043
92,M,35,7,55112
93,F,56,17,55016
94,F,45,0,17870
95,M,18,5,55421
96,F,50,1,55455
97,M,18,17,55412
98,M,18,17,55113
99,M,25,6,55108
100,F,25,3,55105
1,F,35,4,55129
2,M,18,4,55427
3,M,18,7,2138
4,M,25,0,10128
5,M,35,0,13077
6,F,25,0,55105
7,M,25,16,89503
8,M,35,2,2143
9,M,35,4,55122
10,M,1,4,55417
11,M,45,4,43214
12,M,25,2,55117
13,M,18,4,55409
14,F,18,9,55317
15,M,35,1,55406
16,M,45,13,55076
17,M,18,7,50613
18,M,35,13,54016
19,F,25,6,55422
20,M,25,6,55406
21,M,25,4,55125
22,F,25,17,55104
23,M,25,12,55455
24,M,18,17,55112
25,M,25,3,55303
26,M,35,11,55455
27,F,35,18,55104
28,M,25,12,55455
29,M,18,7,54901
30,M,45,7,55306
31,M,25,7,55303
32,M,25,1,55306
33,F,45,2,55115
34,M,35,2,98155
35,M,25,18,55125
36,M,25,0,43023
37,F,25,19,55030
38,M,50,7,53705
39,F,18,7,55129
40,F,50,3,32940
41,M,35,13,55127
42,M,18,12,55105
43,M,25,3,55421
44,M,50,14,55108
45,M,35,12,55117
46,F,18,0,55042
47,M,25,1,55105
48,M,18,7,80123
49,M,18,10,85037
50,M,35,20,24523
51,F,56,4,54720
52,M,25,4,55117
53,M,25,7,55102
54,M,35,1,55092
55,M,35,3,55113
56,F,45,20,55105
57,M,18,0,54703
58,M,25,1,55405-2546
59,F,25,17,55105
60,M,18,17,55313
61,M,25,14,55075
62,F,25,20,55416
63,M,25,10,55105
64,F,35,1,55455
65,M,35,4,94523
66,M,35,15,55405
67,F,45,12,55075
68,F,18,0,55082
69,M,25,1,55122
70,M,50,17,55068
71,F,18,4,8904
72,M,18,4,55418
73,M,18,2,55112
74,M,18,14,92126
75,F,25,2,55421
76,F,45,1,55127
77,M,35,17,55410
78,M,45,0,55113
79,M,25,1,55042
80,M,50,2,55422
81,M,35,17,55115
82,M,25,20,55305
83,F,25,7,55105
84,F,25,11,55104
85,M,35,6,55042
86,M,25,0,91367
87,F,50,7,55082
88,M,25,0,55107
89,M,25,6,55455
90,M,25,4,55345
91,M,35,11,56043
92,M,35,7,55112
93,F,56,17,55016
94,F,45,0,17870
95,M,18,5,55421
96,F,50,1,55455
97,M,18,17,55412
98,M,18,17,55113
99,M,25,6,55108
100,F,25,3,55105
1,F,35,4,55129
2,M,18,4,55427
3,M,18,7,2138
4,M,25,0,10128
5,M,35,0,13077
6,F,25,0,55105
7,M,25,16,89503
8,M,35,2,2143
9,M,35,4,55122
10,M,1,4,55417
11,M,45,4,43214
12,M,25,2,55117
13,M,18,4,55409
14,F,18,9,55317
15,M,35,1,55406
16,M,45,13,55076
17,M,18,7,50613
18,M,35,13,54016
19,F,25,6,55422
20,M,25,6,55406
21,M,25,4,55125
22,F,25,17,55104
23,M,25,12,55455
24,M,18,17,55112
25,M,25,3,55303
26,M,35,11,55455
27,F,35,18,55104
28,M,25,12,55455
29,M,18,7,54901
30,M,45,7,55306
31,M,25,7,55303
32,M,25,1,55306
33,F,45,2,55115
34,M,35,2,98155
35,M,25,18,55125
36,M,25,0,43023
37,F,25,19,55030
38,M,50,7,53705
39,F,18,7,55129
40,F,50,3,32940
41,M,35,13,55127
42,M,18,12,55105
43,M,25,3,55421
44,M,50,14,55108
45,M,35,12,55117
46,F,18,0,55042
47,M,25,1,55105
48,M,18,7,80123
49,M,18,10,85037
50,M,35,20,24523
51,F,56,4,54720
52,M,25,4,55117
53,M,25,7,55102
54,M,35,1,55092
55,M,35,3,55113
56,F,45,20,55105
57,M,18,0,54703
58,M,25,1,55405-2546
59,F,25,17,55105
60,M,18,17,55313
61,M,25,14,55075
62,F,25,20,55416
63,M,25,10,55105
64,F,35,1,55455
65,M,35,4,94523
66,M,35,15,55405
67,F,45,12,55075
68,F,18,0,55082
69,M,25,1,55122
70,M,50,17,55068
71,F,18,4,8904
72,M,18,4,55418
73,M,18,2,55112
74,M,18,14,92126
75,F,25,2,55421
76,F,45,1,55127
77,M,35,17,55410
78,M,45,0,55113
79,M,25,1,55042
80,M,50,2,55422
81,M,35,17,55115
82,M,25,20,55305
83,F,25,7,55105
84,F,25,11,55104
85,M,35,6,55042
86,M,25,0,91367
87,F,50,7,55082
88,M,25,0,55107
89,M,25,6,55455
90,M,25,4,55345
91,M,35,11,56043
92,M,35,7,55112
93,F,56,17,55016
94,F,45,0,17870
95,M,18,5,55421
96,F,50,1,55455
97,M,18,17,55412
98,M,18,17,55113
99,M,25,6,55108
100,F,25,3,55105
1,F,35,4,55129
2,M,18,4,55427
3,M,18,7,2138
4,M,25,0,10128
5,M,35,0,13077
6,F,25,0,55105
7,M,25,16,89503
8,M,35,2,2143
9,M,35,4,55122
10,M,1,4,55417
11,M,45,4,43214
12,M,25,2,55117
13,M,18,4,55409
14,F,18,9,55317
15,M,35,1,55406
16,M,45,13,55076
17,M,18,7,50613
18,M,35,13,54016
19,F,25,6,55422
20,M,25,6,55406
21,M,25,4,55125
22,F,25,17,55104
23,M,25,12,55455
24,M,18,17,55112
25,M,25,3,55303
26,M,35,11,55455
27,F,35,18,55104
28,M,25,12,55455
29,M,18,7,54901
30,M,45,7,55306
31,M,25,7,55303
32,M,25,1,55306
33,F,45,2,55115
34,M,35,2,98155
35,M,25,18,55125
36,M,25,0,43023
37,F,25,19,55030
38,M,50,7,53705
39,F,18,7,55129
40,F,50,3,32940
41,M,35,13,55127
42,M,18,12,55105
43,M,25,3,55421
44,M,50,14,55108
45,M,35,12,55117
46,F,18,0,55042
47,M,25,1,55105
48,M,18,7,80123
49,M,18,10,85037
50,M,35,20,24523
51,F,56,4,54720
52,M,25,4,55117
53,M,25,7,55102
54,M,35,1,55092
55,M,35,3,55113
56,F,45,20,55105
57,M,18,0,54703
58,M,25,1,55405-2546
59,F,25,17,55105
60,M,18,17,55313
61,M,25,14,55075
62,F,25,20,55416
63,M,25,10,55105
64,F,35,1,55455
65,M,35,4,94523
66,M,35,15,55405
67,F,45,12,55075
68,F,18,0,55082
69,M,25,1,55122
70,M,50,17,55068
71,F,18,4,8904
72,M,18,4,55418
73,M,18,2,55112
74,M,18,14,92126
75,F,25,2,55421
76,F,45,1,55127
77,M,35,17,55410
78,M,45,0,55113
79,M,25,1,55042
80,M,50,2,55422
81,M,35,17,55115
82,M,25,20,55305
83,F,25,7,55105
84,F,25,11,55104
85,M,35,6,55042
86,M,25,0,91367
87,F,50,7,55082
88,M,25,0,55107
89,M,25,6,55455
90,M,25,4,55345
91,M,35,11,56043
92,M,35,7,55112
93,F,56,17,55016
94,F,45,0,17870
95,M,18,5,55421
96,F,50,1,55455
97,M,18,17,55412
98,M,18,17,55113
99,M,25,6,55108
100,F,25,3,55105
1,F,35,4,55129
2,M,18,4,55427
3,M,18,7,2138
4,M,25,0,10128
5,M,35,0,13077
6,F,25,0,55105
7,M,25,16,89503
8,M,35,2,2143
9,M,35,4,55122
10,M,1,4,55417
11,M,45,4,43214
12,M,25,2,55117
13,M,18,4,55409
14,F,18,9,55317
15,M,35,1,55406
16,M,45,13,55076
17,M,18,7,50613
18,M,35,13,54016
19,F,25,6,55422
20,M,25,6,55406
21,M,25,4,55125
22,F,25,17,55104
23,M,25,12,55455
24,M,18,17,55112
25,M,25,3,55303
26,M,35,11,55455
27,F,35,18,55104
28,M,25,12,55455
29,M,18,7,54901
30,M,45,7,55306
31,M,25,7,55303
32,M,25,1,55306
33,F,45,2,55115
34,M,35,2,98155
35,M,25,18,55125
36,M,25,0,43023
37,F,25,19,55030
38,M,50,7,53705
39,F,18,7,55129
40,F,50,3,32940
41,M,35,13,55127
42,M,18,12,55105
43,M,25,3,55421
44,M,50,14,55108
45,M,35,12,55117
46,F,18,0,55042
47,M,25,1,55105
48,M,18,7,80123
49,M,18,10,85037
50,M,35,20,24523
51,F,56,4,54720
52,M,25,4,55117
53,M,25,7,55102
54,M,35,1,55092
55,M,35,3,55113
56,F,45,20,55105
57,M,18,0,54703
58,M,25,1,55405-2546
59,F,25,17,55105
60,M,18,17,55313
61,M,25,14,55075
62,F,25,20,55416
63,M,25,10,55105
64,F,35,1,55455
65,M,35,4,94523
66,M,35,15,55405
67,F,45,12,55075
68,F,18,0,55082
69,M,25,1,55122
70,M,50,17,55068
71,F,18,4,8904
72,M,18,4,55418
73,M,18,2,55112
74,M,18,14,92126
75,F,25,2,55421
76,F,45,1,55127
77,M,35,17,55410
78,M,45,0,55113
79,M,25,1,55042
80,M,50,2,55422
81,M,35,17,55115
82,M,25,20,55305
83,F,25,7,55105
84,F,25,11,55104
85,M,35,6,55042
86,M,25,0,91367
87,F,50,7,55082
88,M,25,0,55107
89,M,25,6,55455
90,M,25,4,55345
91,M,35,11,56043
92,M,35,7,55112
93,F,56,17,55016
94,F,45,0,17870
95,M,18,5,55421
96,F,50,1,55455
97,M,18,17,55412
98,M,18,17,55113
99,M,25,6,55108
100,F,25,3,55105
1,F,35,4,55129
2,M,18,4,55427
3,M,18,7,2138
4,M,25,0,10128
5,M,35,0,13077
6,F,25,0,55105
7,M,25,16,89503
8,M,35,2,2143
9,M,35,4,55122
10,M,1,4,55417
11,M,45,4,43214
12,M,25,2,55117
13,M,18,4,55409
14,F,18,9,55317
15,M,35,1,55406
16,M,45,13,55076
17,M,18,7,50613
18,M,35,13,54016
19,F,25,6,55422
20,M,25,6,55406
21,M,25,4,55125
22,F,25,17,55104
23,M,25,12,55455
24,M,18,17,55112
25,M,25,3,55303
26,M,35,11,55455
27,F,35,18,55104
28,M,25,12,55455
29,M,18,7,54901
30,M,45,7,55306
31,M,25,7,55303
32,M,25,1,55306
33,F,45,2,55115
34,M,35,2,98155
35,M,25,18,55125
36,M,25,0,43023
37,F,25,19,55030
38,M,50,7,53705
39,F,18,7,55129
40,F,50,3,32940
41,M,35,13,55127
42,M,18,12,55105
43,M,25,3,55421
44,M,50,14,55108
45,M,35,12,55117
46,F,18,0,55042
47,M,25,1,55105
48,M,18,7,80123
49,M,18,10,85037
50,M,35,20,24523
51,F,56,4,54720
52,M,25,4,55117
53,M,25,7,55102
54,M,35,1,55092
55,M,35,3,55113
56,F,45,20,55105
57,M,18,0,54703
58,M,25,1,55405-2546
59,F,25,17,55105
60,M,18,17,55313
61,M,25,14,55075
62,F,25,20,55416
63,M,25,10,55105
64,F,35,1,55455
65,M,35,4,94523
66,M,35,15,55405
67,F,45,12,55075
68,F,18,0,55082
69,M,25,1,55122
70,M,50,17,55068
71,F,18,4,8904
72,M,18,4,55418
73,M,18,2,55112
74,M,18,14,92126
75,F,25,2,55421
76,F,45,1,55127
77,M,35,17,55410
78,M,45,0,55113
79,M,25,1,55042
80,M,50,2,55422
81,M,35,17,55115
82,M,25,20,55305
83,F,25,7,55105
84,F,25,11,55104
85,M,35,6,55042
86,M,25,0,91367
87,F,50,7,55082
88,M,25,0,55107
89,M,25,6,55455
90,M,25,4,55345
91,M,35,11,56043
92,M,35,7,55112
93,F,56,17,55016
94,F,45,0,17870
95,M,18,5,55421
96,F,50,1,55455
97,M,18,17,55412
98,M,18,17,55113
99,M,25,6,55108
100,F,25,3,55105
1,F,35,4,55129
2,M,18,4,55427
3,M,18,7,2138
4,M,25,0,10128
5,M,35,0,13077
6,F,25,0,55105
7,M,25,16,89503
8,M,35,2,2143
9,M,35,4,55122
10,M,1,4,55417
11,M,45,4,43214
12,M,25,2,55117
13,M,18,4,55409
14,F,18,9,55317
15,M,35,1,55406
16,M,45,13,55076
17,M,18,7,50613
18,M,35,13,54016
19,F,25,6,55422
20,M,25,6,55406
21,M,25,4,55125
22,F,25,17,55104
23,M,25,12,55455
24,M,18,17,55112
25,M,25,3,55303
26,M,35,11,55455
27,F,35,18,55104
28,M,25,12,55455
29,M,18,7,54901
30,M,45,7,55306
31,M,25,7,55303
32,M,25,1,55306
33,F,45,2,55115
34,M,35,2,98155
35,M,25,18,55125
36,M,25,0,43023
37,F,25,19,55030
38,M,50,7,53705
39,F,18,7,55129
40,F,50,3,32940
41,M,35,13,55127
42,M,18,12,55105
43,M,25,3,55421
44,M,50,14,55108
45,M,35,12,55117
46,F,18,0,55042
47,M,25,1,55105
48,M,18,7,80123
49,M,18,10,85037
50,M,35,20,24523
51,F,56,4,54720
52,M,25,4,55117
53,M,25,7,55102
54,M,35,1,55092
55,M,35,3,55113
56,F,45,20,55105
57,M,18,0,54703
58,M,25,1,55405-2546
59,F,25,17,55105
60,M,18,17,55313
61,M,25,14,55075
62,F,25,20,55416
63,M,25,10,55105
64,F,35,1,55455
65,M,35,4,94523
66,M,35,15,55405
67,F,45,12,55075
68,F,18,0,55082
69,M,25,1,55122
70,M,50,17,55068
71,F,18,4,8904
72,M,18,4,55418
73,M,18,2,55112
74,M,18,14,92126
75,F,25,2,55421
76,F,45,1,55127
77,M,35,17,55410
78,M,45,0,55113
79,M,25,1,55042
80,M,50,2,55422
81,M,35,17,55115
82,M,25,20,55305
83,F,25,7,55105
84,F,25,11,55104
85,M,35,6,55042
86,M,25,0,91367
87,F,50,7,55082
88,M,25,0,55107
89,M,25,6,55455
90,M,25,4,55345
91,M,35,11,56043
92,M,35,7,55112
93,F,56,17,55016
94,F,45,0,17870
95,M,18,5,55421
96,F,50,1,55455
97,M,18,17,55412
98,M,18,17,55113
99,M,25,6,55108
100,F,25,3,55105
1,F,35,4,55129
2,M,18,4,55427
3,M,18,7,2138
4,M,25,0,10128
5,M,35,0,13077
6,F,25,0,55105
7,M,25,16,89503
8,M,35,2,2143
9,M,35,4,55122
10,M,1,4,55417
11,M,45,4,43214
12,M,25,2,55117
13,M,18,4,55409
14,F,18,9,55317
15,M,35,1,55406
16,M,45,13,55076
17,M,18,7,50613
18,M,35,13,54016
19,F,25,6,55422
20,M,25,6,55406
21,M,25,4,55125
22,F,25,17,55104
23,M,25,12,55455
24,M,18,17,55112
25,M,25,3,55303
26,M,35,11,55455
27,F,35,18,55104
28,M,25,12,55455
29,M,18,7,54901
30,M,45,7,55306
31,M,25,7,55303
32,M,25,1,55306
33,F,45,2,55115
34,M,35,2,98155
35,M,25,18,55125
36,M,25,0,43023
37,F,25,19,55030
38,M,50,7,53705
39,F,18,7,55129
40,F,50,3,32940
41,M,35,13,55127
42,M,18,12,55105
43,M,25,3,55421
44,M,50,14,55108
45,M,35,12,55117
46,F,18,0,55042
47,M,25,1,55105
48,M,18,7,80123
49,M,18,10,85037
50,M,35,20,24523
51,F,56,4,54720
52,M,25,4,55117
53,M,25,7,55102
54,M,35,1,55092
55,M,35,3,55113
56,F,45,20,55105
57,M,18,0,54703
58,M,25,1,55405-2546
59,F,25,17,55105
60,M,18,17,55313
61,M,25,14,55075
62,F,25,20,55416
63,M,25,10,55105
64,F,35,1,55455
65,M,35,4,94523
66,M,35,15,55405
67,F,45,12,55075
68,F,18,0,55082
69,M,25,1,55122
70,M,50,17,55068
71,F,18,4,8904
72,M,18,4,55418
73,M,18,2,55112
74,M,18,14,92126
75,F,25,2,55421
76,F,45,1,55127
77,M,35,17,55410
78,M,45,0,55113
79,M,25,1,55042
80,M,50,2,55422
81,M,35,17,55115
82,M,25,20,55305
83,F,25,7,55105
84,F,25,11,55104
85,M,35,6,55042
86,M,25,0,91367
87,F,50,7,55082
88,M,25,0,55107
89,M,25,6,55455
90,M,25,4,55345
91,M,35,11,56043
92,M,35,7,55112
93,F,56,17,55016
94,F,45,0,17870
95,M,18,5,55421
96,F,50,1,55455
97,M,18,17,55412
98,M,18,17,55113
99,M,25,6,55108
100,F,25,3,55105
1,F,35,4,55129
2,M,18,4,55427
3,M,18,7,2138
4,M,25,0,10128
5,M,35,0,13077
6,F,25,0,55105
7,M,25,16,89503
8,M,35,2,2143
9,M,35,4,55122
10,M,1,4,55417
11,M,45,4,43214
12,M,25,2,55117
13,M,18,4,55409
14,F,18,9,55317
15,M,35,1,55406
16,M,45,13,55076
17,M,18,7,50613
18,M,35,13,54016
19,F,25,6,55422
20,M,25,6,55406
21,M,25,4,55125
22,F,25,17,55104
23,M,25,12,55455
24,M,18,17,55112
25,M,25,3,55303
26,M,35,11,55455
27,F,35,18,55104
28,M,25,12,55455
29,M,18,7,54901
30,M,45,7,55306
31,M,25,7,55303
32,M,25,1,55306
33,F,45,2,55115
34,M,35,2,98155
35,M,25,18,55125
36,M,25,0,43023
37,F,25,19,55030
38,M,50,7,53705
39,F,18,7,55129
40,F,50,3,32940
41,M,35,13,55127
42,M,18,12,55105
43,M,25,3,55421
44,M,50,14,55108
45,M,35,12,55117
46,F,18,0,55042
47,M,25,1,55105
48,M,18,7,80123
49,M,18,10,85037
50,M,35,20,24523
51,F,56,4,54720
52,M,25,4,55117
53,M,25,7,55102
54,M,35,1,55092
55,M,35,3,55113
56,F,45,20,55105
57,M,18,0,54703
58,M,25,1,55405-2546
59,F,25,17,55105
60,M,18,17,55313
61,M,25,14,55075
62,F,25,20,55416
63,M,25,10,55105
64,F,35,1,55455
65,M,35,4,94523
66,M,35,15,55405
67,F,45,12,55075
68,F,18,0,55082
69,M,25,1,55122
70,M,50,17,55068
71,F,18,4,8904
72,M,18,4,55418
73,M,18,2,55112
74,M,18,14,92126
75,F,25,2,55421
76,F,45,1,55127
77,M,35,17,55410
78,M,45,0,55113
79,M,25,1,55042
80,M,50,2,55422
81,M,35,17,55115
82,M,25,20,55305
83,F,25,7,55105
84,F,25,11,55104
85,M,35,6,55042
86,M,25,0,91367
87,F,50,7,55082
88,M,25,0,55107
89,M,25,6,55455
90,M,25,4,55345
91,M,35,11,56043
92,M,35,7,55112
93,F,56,17,55016
94,F,45,0,17870
95,M,18,5,55421
96,F,50,1,55455
97,M,18,17,55412
98,M,18,17,55113
99,M,25,6,55108
100,F,25,3,55105
1,F,35,4,55129
2,M,18,4,55427
3,M,18,7,2138
4,M,25,0,10128
5,M,35,0,13077
6,F,25,0,55105
7,M,25,16,89503
8,M,35,2,2143
9,M,35,4,55122
10,M,1,4,55417
11,M,45,4,43214
12,M,25,2,55117
13,M,18,4,55409
14,F,18,9,55317
15,M,35,1,55406
16,M,45,13,55076
17,M,18,7,50613
18,M,35,13,54016
19,F,25,6,55422
20,M,25,6,55406
21,M,25,4,55125
22,F,25,17,55104
23,M,25,12,55455
24,M,18,17,55112
25,M,25,3,55303
26,M,35,11,55455
27,F,35,18,55104
28,M,25,12,55455
29,M,18,7,54901
30,M,45,7,55306
31,M,25,7,55303
32,M,25,1,55306
33,F,45,2,55115
34,M,35,2,98155
35,M,25,18,55125
36,M,25,0,43023
37,F,25,19,55030
38,M,50,7,53705
39,F,18,7,55129
40,F,50,3,32940
41,M,35,13,55127
42,M,18,12,55105
43,M,25,3,55421
44,M,50,14,55108
45,M,35,12,55117
46,F,18,0,55042
47,M,25,1,55105
48,M,18,7,80123
49,M,18,10,85037
50,M,35,20,24523
51,F,56,4,54720
52,M,25,4,55117
53,M,25,7,55102
54,M,35,1,55092
55,M,35,3,55113
56,F,45,20,55105
57,M,18,0,54703
58,M,25,1,55405-2546
59,F,25,17,55105
60,M,18,17,55313
61,M,25,14,55075
62,F,25,20,55416
63,M,25,10,55105
64,F,35,1,55455
65,M,35,4,94523
66,M,35,15,55405
67,F,45,12,55075
68,F,18,0,55082
69,M,25,1,55122
70,M,50,17,55068
71,F,18,4,8904
72,M,18,4,55418
73,M,18,2,55112
74,M,18,14,92126
75,F,25,2,55421
76,F,45,1,55127
77,M,35,17,55410
78,M,45,0,55113
79,M,25,1,55042
80,M,50,2,55422
81,M,35,17,55115
82,M,25,20,55305
83,F,25,7,55105
84,F,25,11,55104
85,M,35,6,55042
86,M,25,0,91367
87,F,50,7,55082
88,M,25,0,55107
89,M,25,6,55455
90,M,25,4,55345
91,M,35,11,56043
92,M,35,7,55112
93,F,56,17,55016
94,F,45,0,17870
95,M,18,5,55421
96,F,50,1,55455
97,M,18,17,55412
98,M,18,17,55113
99,M,25,6,55108
100,F,25,3,55105
1,F,35,4,55129
2,M,18,4,55427
3,M,18,7,2138
4,M,25,0,10128
5,M,35,0,13077
6,F,25,0,55105
7,M,25,16,89503
8,M,35,2,2143
9,M,35,4,55122
10,M,1,4,55417
11,M,45,4,43214
12,M,25,2,55117
13,M,18,4,55409
14,F,18,9,55317
15,M,35,1,55406
16,M,45,13,55076
17,M,18,7,50613
18,M,35,13,54016
19,F,25,6,55422
20,M,25,6,55406
21,M,25,4,55125
22,F,25,17,55104
23,M,25,12,55455
24,M,18,17,55112
25,M,25,3,55303
26,M,35,11,55455
27,F,35,18,55104
28,M,25,12,55455
29,M,18,7,54901
30,M,45,7,55306
31,M,25,7,55303
32,M,25,1,55306
33,F,45,2,55115
34,M,35,2,98155
35,M,25,18,55125
36,M,25,0,43023
37,F,25,19,55030
38,M,50,7,53705
39,F,18,7,55129
40,F,50,3,32940
41,M,35,13,55127
42,M,18,12,55105
43,M,25,3,55421
44,M,50,14,55108
45,M,35,12,55117
46,F,18,0,55042
47,M,25,1,55105
48,M,18,7,80123
49,M,18,10,85037
50,M,35,20,24523
51,F,56,4,54720
52,M,25,4,55117
53,M,25,7,55102
54,M,35,1,55092
55,M,35,3,55113
56,F,45,20,55105
57,M,18,0,54703
58,M,25,1,55405-2546
59,F,25,17,55105
60,M,18,17,55313
61,M,25,14,55075
62,F,25,20,55416
63,M,25,10,55105
64,F,35,1,55455
65,M,35,4,94523
66,M,35,15,55405
67,F,45,12,55075
68,F,18,0,55082
69,M,25,1,55122
70,M,50,17,55068
71,F,18,4,8904
72,M,18,4,55418
73,M,18,2,55112
74,M,18,14,92126
75,F,25,2,55421
76,F,45,1,55127
77,M,35,17,55410
78,M,45,0,55113
79,M,25,1,55042
80,M,50,2,55422
81,M,35,17,55115
82,M,25,20,55305
83,F,25,7,55105
84,F,25,11,55104
85,M,35,6,55042
86,M,25,0,91367
87,F,50,7,55082
88,M,25,0,55107
89,M,25,6,55455
90,M,25,4,55345
91,M,35,11,56043
92,M,35,7,55112
93,F,56,17,55016
94,F,45,0,17870
95,M,18,5,55421
96,F,50,1,55455
97,M,18,17,55412
98,M,18,17,55113
99,M,25,6,55108
100,F,25,3,55105
1,F,35,4,55129
2,M,18,4,55427
3,M,18,7,2138
4,M,25,0,10128
5,M,35,0,13077
6,F,25,0,55105
7,M,25,16,89503
8,M,35,2,2143
9,M,35,4,55122
10,M,1,4,55417
11,M,45,4,43214
12,M,25,2,55117
13,M,18,4,55409
14,F,18,9,55317
15,M,35,1,55406
16,M,45,13,55076
17,M,18,7,50613
18,M,35,13,54016
19,F,25,6,55422
20,M,25,6,55406
21,M,25,4,55125
22,F,25,17,55104
23,M,25,12,55455
24,M,18,17,55112
25,M,25,3,55303
26,M,35,11,55455
27,F,35,18,55104
28,M,25,12,55455
29,M,18,7,54901
30,M,45,7,55306
31,M,25,7,55303
32,M,25,1,55306
33,F,45,2,55115
34,M,35,2,98155
35,M,25,18,55125
36,M,25,0,43023
37,F,25,19,55030
38,M,50,7,53705
39,F,18,7,55129
40,F,50,3,32940
41,M,35,13,55127
42,M,18,12,55105
43,M,25,3,55421
44,M,50,14,55108
45,M,35,12,55117
46,F,18,0,55042
47,M,25,1,55105
48,M,18,7,80123
49,M,18,10,85037
50,M,35,20,24523
51,F,56,4,54720
52,M,25,4,55117
53,M,25,7,55102
54,M,35,1,55092
55,M,35,3,55113
56,F,45,20,55105
57,M,18,0,54703
58,M,25,1,55405-2546
59,F,25,17,55105
60,M,18,17,55313
61,M,25,14,55075
62,F,25,20,55416
63,M,25,10,55105
64,F,35,1,55455
65,M,35,4,94523
66,M,35,15,55405
67,F,45,12,55075
68,F,18,0,55082
69,M,25,1,55122
70,M,50,17,55068
71,F,18,4,8904
72,M,18,4,55418
73,M,18,2,55112
74,M,18,14,92126
75,F,25,2,55421
76,F,45,1,55127
77,M,35,17,55410
78,M,45,0,55113
79,M,25,1,55042
80,M,50,2,55422
81,M,35,17,55115
82,M,25,20,55305
83,F,25,7,55105
84,F,25,11,55104
85,M,35,6,55042
86,M,25,0,91367
87,F,50,7,55082
88,M,25,0,55107
89,M,25,6,55455
90,M,25,4,55345
91,M,35,11,56043
92,M,35,7,55112
93,F,56,17,55016
94,F,45,0,17870
95,M,18,5,55421
96,F,50,1,55455
97,M,18,17,55412
98,M,18,17,55113
99,M,25,6,55108
100,F,25,3,55105
1,F,35,4,55129
2,M,18,4,55427
3,M,18,7,2138
4,M,25,0,10128
5,M,35,0,13077
6,F,25,0,55105
7,M,25,16,89503
8,M,35,2,2143
9,M,35,4,55122
10,M,1,4,55417
11,M,45,4,43214
12,M,25,2,55117
13,M,18,4,55409
14,F,18,9,55317
15,M,35,1,55406
16,M,45,13,55076
17,M,18,7,50613
18,M,35,13,54016
19,F,25,6,55422
20,M,25,6,55406
21,M,25,4,55125
22,F,25,17,55104
23,M,25,12,55455
24,M,18,17,55112
25,M,25,3,55303
26,M,35,11,55455
27,F,35,18,55104
28,M,25,12,55455
29,M,18,7,54901
30,M,45,7,55306
31,M,25,7,55303
32,M,25,1,55306
33,F,45,2,55115
34,M,35,2,98155
35,M,25,18,55125
36,M,25,0,43023
37,F,25,19,55030
38,M,50,7,53705
39,F,18,7,55129
40,F,50,3,32940
41,M,35,13,55127
42,M,18,12,55105
43,M,25,3,55421
44,M,50,14,55108
45,M,35,12,55117
46,F,18,0,55042
47,M,25,1,55105
48,M,18,7,80123
49,M,18,10,85037
50,M,35,20,24523
51,F,56,4,54720
52,M,25,4,55117
53,M,25,7,55102
54,M,35,1,55092
55,M,35,3,55113
56,F,45,20,55105
57,M,18,0,54703
58,M,25,1,55405-2546
59,F,25,17,55105
60,M,18,17,55313
61,M,25,14,55075
62,F,25,20,55416
63,M,25,10,55105
64,F,35,1,55455
65,M,35,4,94523
66,M,35,15,55405
67,F,45,12,55075
68,F,18,0,55082
69,M,25,1,55122
70,M,50,17,55068
71,F,18,4,8904
72,M,18,4,55418
73,M,18,2,55112
74,M,18,14,92126
75,F,25,2,55421
76,F,45,1,55127
77,M,35,17,55410
78,M,45,0,55113
79,M,25,1,55042
80,M,50,2,55422
81,M,35,17,55115
82,M,25,20,55305
83,F,25,7,55105
84,F,25,11,55104
85,M,35,6,55042
86,M,25,0,91367
87,F,50,7,55082
88,M,25,0,55107
89,M,25,6,55455
90,M,25,4,55345
91,M,35,11,56043
92,M,35,7,55112
93,F,56,17,55016
94,F,45,0,17870
95,M,18,5,55421
96,F,50,1,55455
97,M,18,17,55412
98,M,18,17,55113
99,M,25,6,55108
100,F,25,3,55105
1,F,35,4,55129
2,M,18,4,55427
3,M,18,7,2138
4,M,25,0,10128
5,M,35,0,13077
6,F,25,0,55105
7,M,25,16,89503
