num,player,time,reb,ast,ste,blo,tov,ppg,win,lose,win_rate,
2131,Frank Forsrino,12.150000,3.550000,0.300000,0.200000,0.150000,0.500000,5.000000,1.500000,3.000000,0.333333,
2132,Dwyne Whitfield,15.300000,3.100000,0.300000,0.400000,0.300000,1.000000,5.000000,3.000000,5.000000,0.375000,
2133,Derek Bees,18.500000,5.500000,0.500000,1.000000,0.000000,0.000000,5.000000,2.000000,0.000000,1.000000,
2134,Latka Varda,6.000000,1.000000,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,1.000000,0.000000,
2135,Ryan Robertson,25.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,0.000000,1.000000,0.000000,
2136,Mike Brown,17.500000,4.400000,0.700000,0.400000,0.300000,1.000000,5.000000,335.000000,291.000000,0.535144,
2137,Doug Holcombe,17.850000,4.000000,1.700000,0.350000,0.400000,1.050000,5.000000,216.500000,220.000000,0.495991,
2138,George Dunps,18.200000,3.600000,2.300000,0.350000,0.400000,1.050000,5.000000,216.500000,220.000000,0.495991,
2139,Zahn Tabak,14.600000,3.600000,0.700000,0.300000,0.500000,1.100000,5.000000,98.000000,149.000000,0.396761,
2140,Hollis Copeland,13.500000,1.700000,1.000000,0.700000,0.300000,0.900000,5.000000,64.500000,104.500000,0.381657,
2141,Grant Gondrzyk,11.900000,1.600000,1.300000,0.400000,0.100000,0.800000,5.000000,31.000000,60.000000,0.340659,
2142,Mike Harper,15.400000,3.500000,0.600000,0.600000,0.800000,1.000000,5.000000,28.500000,53.500000,0.347561,
2143,Frank Oleynik,11.400000,0.900000,1.100000,0.300000,0.100000,1.050000,5.000000,28.500000,53.500000,0.347561,
2144,Rich Rinaldi,10.800000,1.200000,0.900000,0.550000,0.300000,1.050000,5.000000,28.500000,53.500000,0.347561,
2145,Kyle Weaver,18.900000,2.200000,1.600000,0.800000,0.500000,1.100000,5.000000,26.000000,47.000000,0.356164,
2146,Jackie-Butler,12.300000,3.000000,0.400000,0.300000,0.400000,1.100000,5.000000,26.000000,43.000000,0.376812,
2147,Peter Sibics,10.700000,1.500000,0.500000,0.400000,0.300000,0.800000,5.000000,16.500000,31.000000,0.347368,
2148,Bracey White,12.500000,1.500000,0.800000,0.400000,0.000000,0.500000,5.000000,7.000000,19.000000,0.269231,
2149,Rusty LaRue,16.000000,1.300000,1.600000,0.600000,0.100000,1.000000,5.000000,39.000000,59.000000,0.397959,
2150,Robert Smith,13.600000,1.300000,1.800000,0.500000,0.100000,0.800000,5.000000,40.000000,73.000000,0.353982,
2151,Ed O'Bannon,16.100000,2.500000,0.800000,0.600000,0.200000,0.600000,5.000000,41.000000,87.000000,0.320313,
2152,Duff Hall,14.200000,3.800000,0.600000,0.300000,0.200000,0.800000,5.000000,43.000000,126.000000,0.254438,
2153,Bob Verga,10.300000,0.900000,0.800000,0.600000,0.000000,0.800000,5.000000,61.500000,93.500000,0.396774,
2154,Michael Smith_,9.400000,1.500000,1.000000,0.100000,0.000000,0.800000,5.000000,80.000000,61.000000,0.567376,
2155,Sergio Rodriguez,15.000000,1.500000,3.400000,0.600000,0.000000,1.400000,4.900000,157.000000,196.000000,0.444759,
2156,Sean rice pater,13.700000,1.300000,1.000000,0.500000,0.000000,0.700000,4.900000,41.000000,131.000000,0.238372,
2157,Robin Jones,15.100000,4.100000,1.100000,0.500000,0.500000,0.650000,4.900000,194.500000,201.000000,0.491783,
2158,Eduardo Najera,18.100000,3.700000,0.800000,0.700000,0.400000,0.600000,4.900000,348.000000,271.000000,0.562197,
2159,Ed Melvin,15.800000,2.600000,0.600000,0.550000,0.250000,0.650000,4.900000,191.500000,172.500000,0.526099,
2160,Elliot Williams,13.500000,1.500000,0.900000,0.400000,0.100000,0.700000,4.900000,35.000000,74.000000,0.321101,
2161,Alwyn Scott,17.300000,3.200000,1.400000,0.600000,0.600000,1.000000,4.900000,32.500000,53.000000,0.380117,
2162,Cecil Hankins,15.250000,3.300000,0.300000,0.500000,0.400000,0.900000,4.900000,32.500000,53.000000,0.380117,
2163,Bruce Fravos,13.200000,3.400000,0.900000,0.400000,0.200000,0.800000,4.900000,32.500000,53.000000,0.380117,
2164,Juan Hernangoms,13.600000,3.000000,0.500000,0.500000,0.200000,0.500000,4.900000,30.000000,32.000000,0.483871,
2165,Aleksandar Pavlovic,15.700000,1.800000,0.900000,0.500000,0.200000,0.800000,4.900000,293.000000,274.000000,0.516755,
2166,Michael Doriac,15.000000,3.300000,0.600000,0.300000,0.400000,0.600000,4.900000,305.000000,282.000000,0.519591,
2167,Jeff Foster,20.600000,6.900000,0.900000,0.700000,0.400000,0.800000,4.900000,393.000000,371.000000,0.514398,
2168,Dunn Canswdll,17.400000,4.200000,0.400000,0.400000,1.400000,0.900000,4.900000,243.000000,298.000000,0.449168,
2169,Fran Collen,16.700000,3.400000,1.200000,0.350000,0.950000,0.850000,4.900000,129.500000,190.000000,0.405321,
2170,Earnie Barrett,16.000000,2.600000,1.700000,0.350000,0.950000,0.850000,4.900000,129.500000,190.000000,0.405321,
2171,Harold Brown,13.850000,3.150000,0.700000,0.350000,0.950000,0.850000,4.900000,129.500000,190.000000,0.405321,
2172,Malone Maxey,11.700000,3.700000,0.200000,0.300000,0.500000,0.800000,4.900000,16.000000,82.000000,0.163265,
2173,Mark Workman,14.900000,2.900000,0.600000,0.400000,0.400000,0.850000,4.900000,34.500000,88.000000,0.281633,
2174,Anthony Frederick,11.200000,1.900000,0.900000,0.500000,0.300000,0.900000,4.900000,53.000000,94.000000,0.360544,
2175,Malik Alan,15.200000,2.800000,0.500000,0.300000,0.500000,0.700000,4.900000,221.000000,257.000000,0.462343,
2176,Thomas Robinson,13.400000,4.800000,0.600000,0.500000,0.400000,1.000000,4.900000,134.000000,179.000000,0.428115,
2177,Jerry Greenspan,13.200000,3.300000,0.400000,0.600000,0.200000,0.850000,4.900000,242.000000,254.500000,0.487412,
2178,Scott Brooks,13.600000,1.000000,2.400000,0.700000,0.000000,0.700000,4.900000,350.000000,330.000000,0.514706,
2179,George Glochkov,15.800000,3.300000,0.700000,0.500000,0.500000,1.600000,4.900000,17.000000,32.000000,0.346939,
2180,Kevin Williams,11.300000,1.400000,1.200000,0.600000,0.100000,1.000000,4.900000,98.500000,149.500000,0.397177,
2181,Matt Zunik,16.350000,4.000000,0.900000,0.450000,0.800000,0.950000,4.900000,98.500000,149.500000,0.397177,
2182,Bismarck W.,21.400000,6.600000,0.400000,0.300000,1.500000,0.900000,4.900000,180.000000,267.000000,0.402685,
2183,Emma slave Orr Davis,17.400000,1.900000,1.800000,0.700000,0.100000,1.200000,4.900000,111.000000,115.000000,0.491150,
2184,Ray cool,14.850000,2.350000,0.700000,0.450000,0.150000,0.900000,4.900000,80.500000,84.000000,0.489362,
2185,Able Davis,14.850000,2.350000,0.200000,0.450000,0.150000,0.900000,4.900000,80.500000,84.000000,0.489362,
2186,David Anderson,12.300000,2.800000,0.600000,0.200000,0.200000,0.600000,4.900000,50.000000,53.000000,0.485437,
2187,Kenny Rollins,16.750000,2.600000,2.000000,0.300000,0.100000,0.650000,4.900000,26.500000,32.000000,0.452991,
2188,Bucky McConnell,21.200000,2.400000,2.900000,0.300000,0.100000,0.650000,4.900000,26.500000,32.000000,0.452991,
2189,Tony Harris,10.500000,0.800000,0.600000,0.400000,0.000000,0.700000,4.900000,3.000000,11.000000,0.214286,
2190,Mike pampersi,15.400000,1.200000,1.300000,0.400000,0.000000,0.600000,4.900000,42.000000,14.000000,0.750000,
2191,Rod Derin,9.400000,0.800000,0.700000,0.300000,0.000000,0.600000,4.800000,102.000000,105.500000,0.491566,
2192,Dean Garrett,19.400000,5.000000,0.600000,0.500000,1.000000,0.600000,4.800000,162.000000,197.000000,0.451253,
2193,Raymond Townsend,13.100000,1.000000,1.400000,0.600000,0.100000,0.800000,4.800000,340.000000,322.000000,0.513595,
2194,Joe Kleine,15.200000,4.100000,0.600000,0.300000,0.300000,0.800000,4.800000,518.000000,447.000000,0.536788,
2195,Mal McMullen,14.600000,3.050000,1.100000,0.500000,0.250000,0.900000,4.800000,259.500000,226.000000,0.534501,
2196,Tantel Jefferson,14.000000,2.000000,1.500000,0.700000,0.200000,1.000000,4.800000,1.000000,5.000000,0.166667,
2197,George Johnston,20.000000,6.500000,1.000000,0.850000,0.200000,1.250000,4.800000,168.000000,146.500000,0.534181,
2198,Anthony Carter,19.600000,2.100000,3.800000,1.000000,0.200000,1.500000,4.800000,335.000000,288.000000,0.537721,
2199,Al Masino,19.700000,2.100000,1.800000,1.050000,0.200000,1.300000,4.800000,329.000000,310.000000,0.514867,
2200,Hathorn Wenger,13.300000,3.500000,0.600000,1.050000,0.200000,1.300000,4.800000,329.000000,310.000000,0.514867,
2201,Jack Foley,7.500000,1.500000,0.500000,1.050000,0.200000,1.300000,4.800000,329.000000,310.000000,0.514867,
2202,Randy Brown,17.600000,1.800000,2.200000,1.100000,0.200000,1.100000,4.800000,323.000000,332.000000,0.493130,
2203,James Wilks,13.400000,2.400000,0.900000,0.500000,0.300000,0.900000,4.800000,229.500000,228.000000,0.501639,
2204,Denis Whateley,19.300000,4.600000,2.000000,0.400000,0.450000,0.700000,4.800000,229.500000,228.000000,0.501639,
2205,Kenny Williams,11.200000,2.700000,0.600000,0.300000,0.600000,0.500000,4.800000,136.000000,124.000000,0.523077,
2206,Andrew DeKlerk,16.800000,4.200000,0.600000,0.700000,0.500000,0.900000,4.800000,246.000000,341.000000,0.419080,
2207,Walter Davis,16.400000,4.300000,0.700000,0.700000,0.350000,1.050000,4.800000,224.000000,258.000000,0.464730,
2208,Peter Myers,16.000000,1.800000,2.100000,0.700000,0.200000,1.200000,4.800000,202.000000,175.000000,0.535809,
2209,Sheldon Jones,13.400000,2.200000,0.800000,0.400000,0.300000,0.900000,4.800000,25.000000,26.000000,0.490196,
2210,J.J. Anderson,12.500000,2.800000,0.700000,0.700000,0.200000,0.800000,4.800000,41.500000,70.500000,0.370536,
2211,Clifford Lochl,17.200000,5.200000,0.600000,0.500000,0.700000,0.900000,4.800000,58.000000,115.000000,0.335260,
2212,Jared Jeffries,21.600000,4.100000,1.300000,0.700000,0.500000,1.100000,4.800000,262.000000,367.000000,0.416534,
2213,Milt Peracio,17.900000,1.800000,2.500000,0.600000,0.100000,1.300000,4.800000,183.000000,287.000000,0.389362,
2214,Travis Dinale,14.900000,1.400000,2.400000,0.400000,0.100000,0.600000,4.800000,78.000000,101.000000,0.435754,
2215,Don Putman,15.400000,2.200000,1.300000,0.400000,0.150000,0.700000,4.800000,79.500000,78.000000,0.504762,
2216,Lee Robbins,15.400000,2.200000,0.400000,0.400000,0.150000,0.700000,4.800000,79.500000,78.000000,0.504762,
2217,Winston Bennett,15.900000,3.000000,0.900000,0.400000,0.200000,0.800000,4.800000,81.000000,55.000000,0.595588,
2218,Eddie Lee Wilkins,11.800000,3.100000,0.200000,0.300000,0.200000,0.900000,4.800000,51.000000,44.500000,0.534031,
2219,Paul Mcfeenson,10.800000,1.400000,0.700000,0.500000,0.100000,0.900000,4.800000,21.000000,34.000000,0.381818,
2220,Jack Turner,13.500000,2.000000,1.000000,0.600000,0.100000,0.950000,4.800000,42.500000,45.500000,0.482955,
2221,Raul Neto,15.300000,1.200000,1.700000,0.700000,0.100000,1.000000,4.800000,64.000000,57.000000,0.528926,
2222,LaVoie Alan,17.800000,4.800000,1.000000,0.300000,0.600000,0.700000,4.800000,177.000000,211.000000,0.456186,
2223,Robert Traylor,14.300000,3.700000,0.700000,0.600000,0.700000,0.900000,4.800000,220.000000,218.000000,0.502283,
2224,Jason Hart,15.500000,1.700000,2.300000,0.700000,0.100000,0.800000,4.800000,173.000000,168.000000,0.507331,
2225,Roy Rogers,16.900000,3.500000,0.400000,0.200000,1.500000,0.700000,4.800000,37.000000,100.000000,0.270073,
2226,John Morton,14.700000,1.300000,2.700000,0.700000,0.200000,1.500000,4.800000,50.000000,78.000000,0.390625,
2227,Mark Muscara,13.300000,2.800000,0.800000,0.300000,0.500000,0.600000,4.800000,106.000000,84.000000,0.557895,
2228,Jack Tsakalidis,15.900000,3.900000,0.300000,0.200000,0.700000,0.900000,4.800000,169.000000,146.000000,0.536508,
2229,Mo Howard,10.800000,1.200000,1.300000,0.500000,0.300000,1.000000,4.800000,87.500000,80.000000,0.522388,
2230,Dwight Backs,13.600000,1.800000,1.200000,0.600000,0.000000,1.100000,4.800000,6.000000,14.000000,0.300000,
2231,Donald Hodge,14.100000,3.200000,0.800000,0.300000,0.400000,0.900000,4.700000,52.000000,197.000000,0.208835,
2232,Elston Turner,17.800000,2.700000,1.800000,0.900000,0.100000,0.900000,4.700000,35.000000,116.500000,0.231023,
2233,Jesse Anil,13.200000,5.500000,0.600000,0.750000,0.250000,0.850000,4.700000,35.000000,116.500000,0.231023,
2234,John Taylor,16.000000,2.200000,0.500000,0.600000,0.400000,0.800000,4.700000,18.000000,36.000000,0.333333,
2235,John Lucas III,12.100000,1.000000,1.500000,0.400000,0.000000,0.500000,4.700000,116.000000,126.000000,0.479339,
2236,Larry Timic,15.500000,3.900000,0.500000,0.300000,0.200000,1.200000,4.700000,181.500000,243.500000,0.427059,
2237,Jerry Karabes,13.600000,1.400000,1.400000,0.350000,0.550000,1.050000,4.700000,181.500000,243.500000,0.427059,
2238,Bob Nash,11.700000,2.200000,0.700000,0.350000,0.550000,1.050000,4.700000,181.500000,243.500000,0.427059,
2239,Brian Skinner,17.900000,4.700000,0.500000,0.400000,0.900000,0.900000,4.700000,247.000000,361.000000,0.406250,
2240,Bill Martin,10.200000,1.600000,0.700000,0.400000,0.100000,0.900000,4.700000,23.000000,61.000000,0.273810,
2241,Quincy Achille,15.200000,3.500000,0.600000,0.400000,0.400000,0.600000,4.700000,79.000000,178.000000,0.307393,
2242,Weil Peldo,15.600000,4.900000,0.800000,0.300000,0.700000,1.000000,4.700000,491.000000,301.000000,0.619949,
2243,Chink Crossin,12.350000,3.350000,1.500000,0.300000,0.350000,0.700000,4.700000,318.500000,243.000000,0.567231,
2244,Butch Fabrede Kalf,12.350000,3.350000,1.500000,0.300000,0.350000,0.700000,4.700000,318.500000,243.000000,0.567231,
2245,Byron Beck,9.100000,1.800000,0.600000,0.300000,0.000000,0.700000,4.700000,318.500000,243.000000,0.567231,
2246,Doris Murray,12.600000,4.400000,0.600000,0.250000,0.100000,0.700000,4.700000,318.500000,243.000000,0.567231,
2247,Rich Johnson,11.100000,2.700000,0.400000,0.250000,0.100000,0.700000,4.700000,318.500000,243.000000,0.567231,
2248,Luke Babbitt,13.900000,2.300000,0.600000,0.200000,0.200000,0.400000,4.700000,146.000000,185.000000,0.441088,
2249,Kelly Sculli,13.200000,2.900000,1.100000,1.000000,0.800000,1.100000,4.700000,91.000000,89.000000,0.505556,
2250,Gustavo Ayon,16.700000,4.400000,1.300000,0.700000,0.500000,0.900000,4.700000,47.000000,88.000000,0.348148,
2251,Lester Hudson,10.400000,1.400000,1.200000,0.600000,0.100000,1.000000,4.700000,32.000000,25.000000,0.561404,
2252,Alex Garcia,15.900000,1.500000,1.800000,0.600000,0.100000,0.900000,4.700000,2.000000,8.000000,0.200000,
2253,Luke Walton,17.200000,2.800000,2.300000,0.600000,0.200000,1.100000,4.700000,334.000000,230.000000,0.592199,
2254,Scott Ross,11.200000,1.300000,1.200000,0.500000,0.100000,0.900000,4.700000,59.000000,101.000000,0.368750,
2255,Bob Laue,11.750000,1.300000,2.000000,0.550000,0.050000,0.800000,4.700000,59.000000,75.500000,0.438662,
2256,Doyle Parak,11.750000,1.300000,0.300000,0.550000,0.050000,0.800000,4.700000,59.000000,75.500000,0.438662,
2257,Terence Kinch,12.300000,1.300000,0.500000,0.600000,0.000000,0.700000,4.700000,59.000000,50.000000,0.541284,
2258,Martin Moore Sapp,11.500000,2.200000,0.600000,0.500000,0.300000,0.600000,4.700000,24.000000,59.000000,0.289157,
2259,Delon Wright,12.600000,1.600000,1.600000,0.600000,0.300000,0.800000,4.700000,38.000000,16.000000,0.703704,
2260,Gary Hill,14.200000,1.600000,1.400000,0.650000,0.250000,0.750000,4.700000,56.500000,37.500000,0.601064,
2261,Kenny Battle,13.400000,2.400000,0.800000,0.700000,0.200000,0.700000,4.700000,75.000000,59.000000,0.559701,
2262,Dan Gazurich,14.800000,4.400000,0.400000,0.500000,0.900000,0.700000,4.700000,215.000000,312.000000,0.407970,
2263,Ron Nate,11.300000,2.800000,0.800000,0.450000,1.100000,0.750000,4.700000,230.500000,269.500000,0.461000,
2264,Mar Graham,12.700000,1.700000,1.100000,0.450000,1.100000,0.750000,4.700000,230.500000,269.500000,0.461000,
2265,Ronny Turiaf,17.000000,3.700000,1.300000,0.400000,1.300000,0.800000,4.700000,246.000000,227.000000,0.520085,
2266,Larry Staffman,12.800000,3.800000,0.900000,0.400000,0.800000,0.800000,4.700000,129.000000,116.500000,0.525458,
2267,Gerard Fitch,13.300000,1.700000,1.800000,0.400000,0.300000,0.800000,4.700000,12.000000,6.000000,0.666667,
2268,Jameel Waller,10.100000,1.400000,0.300000,0.400000,0.100000,1.200000,4.700000,1.000000,8.000000,0.111111,
2269,Steve Novak,12.100000,1.300000,0.300000,0.200000,0.100000,0.200000,4.700000,234.000000,233.000000,0.501071,
2270,Johan Petro,15.400000,3.900000,0.500000,0.400000,0.500000,0.800000,4.700000,169.000000,304.000000,0.357294,
2271,Jeremy Pargo,12.900000,1.000000,1.800000,0.300000,0.000000,1.100000,4.700000,35.000000,49.000000,0.416667,
2272,Charley Shipp,12.950000,2.400000,2.000000,0.300000,0.850000,1.000000,4.700000,255.000000,165.000000,0.607143,
2273,Bob Peterson,13.000000,3.800000,0.800000,0.300000,0.850000,1.000000,4.700000,255.000000,165.000000,0.607143,
2274,Greg Ostertag,19.500000,5.500000,0.600000,0.300000,1.700000,0.900000,4.600000,475.000000,281.000000,0.628307,
2275,Nelson Bob,16.750000,4.900000,2.100000,0.300000,1.100000,0.750000,4.600000,259.000000,195.500000,0.569857,
2276,Jeff Adrien,14.000000,4.300000,0.700000,0.300000,0.500000,0.600000,4.600000,43.000000,110.000000,0.281046,
2277,Blake Ahearn,11.900000,1.200000,1.200000,0.400000,0.000000,1.200000,4.600000,6.000000,13.000000,0.315789,
2278,Bobby Brown,11.400000,0.700000,1.600000,0.300000,0.000000,0.800000,4.600000,45.000000,93.000000,0.326087,
2279,Brian Cardinal,14.200000,2.300000,1.000000,0.600000,0.200000,0.700000,4.600000,192.000000,264.000000,0.421053,
2280,Wesley Cox,11.000000,2.800000,0.300000,0.500000,0.200000,1.100000,4.600000,118.000000,182.500000,0.392679,
2281,Michael Grabeel,16.200000,2.300000,0.800000,0.300000,0.200000,0.600000,4.600000,44.000000,101.000000,0.303448,
2282,Pitul Gudmundsson,13.700000,3.800000,1.000000,0.200000,0.600000,1.300000,4.600000,97.500000,142.500000,0.406250,
2283,Rex Walters,13.700000,1.200000,1.700000,0.400000,0.100000,0.900000,4.600000,151.000000,184.000000,0.450746,
2284,Lamont Strose,11.900000,1.200000,1.100000,0.700000,0.100000,1.300000,4.600000,5.000000,8.000000,0.384615,
2285,Jelani McCoy,14.700000,3.500000,0.500000,0.300000,0.700000,0.900000,4.600000,120.000000,140.000000,0.461538,
2286,Hannah Matola,15.200000,2.900000,0.500000,0.200000,0.200000,0.900000,4.600000,55.000000,100.000000,0.354839,
2287,Ray Blum,11.100000,0.800000,1.400000,0.500000,0.000000,1.100000,4.600000,44.000000,68.000000,0.392857,
2288,Jarrell Martin,13.600000,3.600000,0.300000,0.400000,0.200000,0.700000,4.600000,33.000000,36.000000,0.478261,
2289,Ryan Elmore,16.600000,4.200000,0.900000,0.800000,0.800000,0.850000,4.600000,42.500000,62.000000,0.406699,
2290,Steve Green,10.700000,2.000000,0.600000,0.500000,0.100000,0.850000,4.600000,42.500000,62.000000,0.406699,
2291,Lauren Meyer,14.600000,3.400000,0.600000,0.200000,0.400000,1.000000,4.600000,52.000000,88.000000,0.371429,
2292,Chris Bobinson,14.400000,1.500000,1.400000,0.600000,0.200000,0.900000,4.600000,10.000000,66.000000,0.131579,
2293,Roy Hamilton,15.400000,1.500000,2.600000,0.700000,0.100000,1.600000,4.600000,6.500000,36.500000,0.151163,
2294,Jack Dwan,15.600000,1.900000,2.200000,0.800000,0.050000,1.150000,4.600000,6.500000,36.500000,0.151163,
2295,Jerome Harmon,15.800000,2.300000,1.200000,0.900000,0.000000,0.700000,4.600000,3.000000,7.000000,0.300000,
2296,Bob MacNeill,14.600000,1.400000,2.600000,0.600000,0.150000,0.650000,4.600000,221.000000,144.000000,0.605479,
2297,Norm Meiji,14.050000,2.000000,1.000000,0.600000,0.150000,0.650000,4.600000,221.000000,144.000000,0.605479,
2298,Press Maravich,14.050000,2.500000,0.100000,0.600000,0.150000,0.650000,4.600000,221.000000,144.000000,0.605479,
2299,Bill Wennington,13.500000,3.000000,0.600000,0.300000,0.300000,0.600000,4.600000,439.000000,281.000000,0.609722,
2300,Jordan Williams,14.800000,3.600000,0.300000,0.500000,0.300000,0.500000,4.600000,10.000000,33.000000,0.232558,
2301,Willie Smith,15.400000,1.700000,3.600000,1.100000,0.000000,0.900000,4.600000,44.000000,42.000000,0.511628,
2302,Budde Corporal,11.700000,1.100000,0.800000,1.050000,0.050000,0.900000,4.600000,44.000000,42.000000,0.511628,
2303,Nick Kalases,15.600000,1.900000,2.700000,1.000000,0.100000,1.300000,4.600000,78.000000,51.000000,0.604651,
2304,Dewayne Scales,10.600000,2.900000,0.200000,0.300000,0.100000,0.700000,4.600000,120.500000,84.500000,0.587805,
2305,Bernie Swain,12.200000,4.500000,0.500000,0.600000,0.100000,0.750000,4.600000,120.500000,84.500000,0.587805,
2306,Danny young,16.600000,1.200000,2.900000,0.900000,0.100000,0.800000,4.600000,120.500000,84.500000,0.587805,
2307,Nick Sabek,14.400000,1.950000,0.500000,0.600000,0.250000,0.700000,4.600000,120.500000,84.500000,0.587805,
2308,Jack Bourne,14.400000,1.950000,0.700000,0.600000,0.250000,0.700000,4.600000,120.500000,84.500000,0.587805,
2309,Mark Strickland,12.200000,2.700000,0.400000,0.300000,0.400000,0.600000,4.600000,163.000000,118.000000,0.580071,
2310,Scott Lloyd,15.200000,3.000000,1.000000,0.300000,0.200000,0.450000,4.600000,181.500000,159.000000,0.533040,
2311,Tal Skinner,19.300000,4.200000,1.000000,0.700000,0.200000,0.450000,4.600000,181.500000,159.000000,0.533040,
2312,Michael Young,9.600000,1.800000,0.500000,0.500000,0.100000,0.300000,4.600000,181.500000,159.000000,0.533040,
2313,Earl Williams,12.900000,5.600000,0.900000,0.400000,0.400000,0.450000,4.500000,181.500000,159.000000,0.533040,
2314,Steven Hunt,15.000000,3.200000,0.200000,0.100000,1.100000,0.600000,4.500000,200.000000,200.000000,0.500000,
2315,Joe Cooper,16.200000,4.000000,0.800000,0.500000,0.900000,1.400000,4.500000,182.500000,145.500000,0.556402,
2316,LeRoy Combs,9.300000,1.200000,0.800000,0.500000,0.400000,1.000000,4.500000,182.500000,145.500000,0.556402,
2317,Dick Fitzgerald,15.600000,2.550000,0.700000,0.700000,0.500000,0.800000,4.500000,182.500000,145.500000,0.556402,
2318,Andre Robson,21.900000,3.900000,0.800000,0.900000,0.600000,0.600000,4.500000,165.000000,91.000000,0.644531,
2319,Earl Baron,14.100000,3.500000,0.400000,0.300000,0.200000,0.800000,4.500000,43.000000,98.000000,0.304965,
2320,Nick Mantis,14.500000,1.800000,1.800000,0.450000,0.300000,0.800000,4.500000,60.000000,111.000000,0.350877,
2321,Jameel Faiq,21.500000,7.100000,0.700000,0.600000,0.400000,0.800000,4.500000,77.000000,124.000000,0.383085,
2322,Greg Graham,12.200000,1.100000,1.000000,0.600000,0.100000,0.900000,4.500000,76.000000,131.000000,0.367150,
2323,Chris Quinn,13.700000,1.100000,1.900000,0.400000,0.000000,0.600000,4.500000,99.000000,142.000000,0.410788,
2324,Ian Clark,10.600000,1.100000,0.900000,0.400000,0.100000,0.600000,4.500000,134.000000,62.000000,0.683673,
2325,Charles Pittman,14.100000,3.100000,0.900000,0.300000,0.300000,1.300000,4.500000,110.000000,72.000000,0.604396,
2326,Greg Sutton,11.600000,0.900000,1.700000,0.500000,0.100000,1.100000,4.500000,86.000000,82.000000,0.511905,
2327,Brooks Thompson,10.200000,0.900000,1.700000,0.500000,0.000000,0.900000,4.500000,91.000000,77.000000,0.541667,
2328,Davis Beltans,12.000000,1.500000,0.700000,0.300000,0.400000,0.500000,4.500000,51.000000,16.000000,0.761194,
2329,Duff Ratin,11.100000,3.800000,0.600000,0.350000,0.200000,0.700000,4.500000,108.000000,175.000000,0.381625,
2330,Doug Overton,14.600000,1.300000,2.100000,0.400000,0.000000,0.900000,4.500000,165.000000,334.000000,0.330661,
2331,Andrew Turner,14.800000,1.500000,3.100000,0.800000,0.000000,1.200000,4.500000,70.000000,100.000000,0.411765,
2332,Sean Rapli,12.200000,2.100000,0.700000,0.200000,0.100000,0.600000,4.500000,11.000000,34.000000,0.244444,
2333,Chuck Connors,12.650000,2.450000,0.800000,0.200000,0.350000,0.550000,4.500000,15.000000,37.500000,0.285714,
2334,Chris Hunter,13.100000,2.800000,0.600000,0.200000,0.600000,0.500000,4.500000,19.000000,41.000000,0.316667,
2335,Joe Crawford,11.500000,2.000000,0.500000,0.500000,0.000000,0.000000,4.500000,1.000000,1.000000,0.500000,
2336,Bernard Robinson,14.900000,2.500000,1.000000,0.900000,0.100000,0.900000,4.500000,31.000000,97.000000,0.242188,
2337,Andy Walker,11.000000,1.900000,0.800000,0.500000,0.200000,0.950000,4.500000,37.500000,98.000000,0.276753,
2338,Phil Cyrus,7.500000,0.900000,0.600000,0.500000,0.000000,0.950000,4.500000,37.500000,98.000000,0.276753,
2339,Victor Khryapa,16.400000,3.400000,1.000000,0.600000,0.300000,1.000000,4.500000,44.000000,99.000000,0.307692,
2340,Tim Campton,13.400000,2.800000,1.100000,0.400000,0.200000,1.000000,4.500000,105.000000,175.000000,0.375000,
2341,Santieta Ganis,11.600000,1.500000,1.800000,0.700000,0.000000,0.800000,4.500000,47.000000,66.000000,0.415929,
2342,Andrew Rawani,12.550000,1.700000,2.000000,0.650000,0.000000,0.750000,4.500000,40.000000,61.000000,0.396040,
2343,Larry Robinson,13.500000,1.900000,0.900000,0.600000,0.000000,0.700000,4.500000,33.000000,56.000000,0.370787,
2344,John Batum,8.600000,2.000000,0.500000,0.500000,0.100000,0.700000,4.500000,38.000000,69.500000,0.353488,
2345,Gerard Kim,14.500000,3.100000,0.700000,0.400000,0.200000,0.700000,4.500000,43.000000,83.000000,0.341270,
2346,Jon Kaunkek,20.900000,4.900000,1.000000,0.700000,1.000000,0.800000,4.500000,464.000000,320.000000,0.591837,
2347,Ed Holden,8.300000,2.400000,0.400000,0.200000,0.100000,0.900000,4.500000,16.000000,29.000000,0.355556,
2348,Steve Hamilton,13.300000,3.400000,0.500000,0.350000,0.200000,0.850000,4.500000,89.000000,114.000000,0.438424,
2349,Dan Schwartz,8.600000,2.300000,0.500000,0.350000,0.200000,0.850000,4.500000,89.000000,114.000000,0.438424,
2350,Frank Gates,11.400000,1.800000,1.400000,0.350000,0.200000,0.850000,4.500000,89.000000,114.000000,0.438424,
2351,Ricky Marsh,14.200000,1.300000,1.500000,0.500000,0.300000,0.800000,4.500000,89.000000,114.000000,0.438424,
2352,shelden williams,15.500000,4.300000,0.500000,0.500000,0.500000,0.800000,4.500000,162.000000,199.000000,0.448753,
2353,Michael Currie,19.800000,1.600000,1.200000,0.500000,0.100000,0.700000,4.500000,349.000000,318.000000,0.523238,
2354,Larry Hennessy,11.000000,1.300000,1.000000,0.500000,0.050000,0.850000,4.500000,397.000000,324.500000,0.550243,
